customer_id,category,spend,income_group,adjusted_income,spend_per_month,income_utilization_pct,utilization_group
ATQCUS2050,Apparel,15295,Low,19522,1274.58,6.53,Low
ATQCUS2051,Apparel,22706,Low,35770,1892.17,5.29,Very Low
ATQCUS2052,Apparel,16130,Low,18971,1344.17,7.09,High
ATQCUS2053,Apparel,12936,Low,16663,1078.0,6.47,Low
ATQCUS2054,Apparel,14050,Low,27086,1170.83,4.32,Very Low
ATQCUS2055,Apparel,14026,Low,25946,1168.83,4.5,Very Low
ATQCUS2056,Apparel,20531,Low,31736,1710.92,5.39,Low
ATQCUS2057,Apparel,21958,Low,32783,1829.83,5.58,Low
ATQCUS2058,Apparel,24332,Low,33973,2027.67,5.97,Low
ATQCUS2059,Apparel,20646,Low,31496,1720.5,5.46,Low
ATQCUS2060,Apparel,10318,Low,20612,859.83,4.17,Very Low
ATQCUS2061,Apparel,11848,Low,19401,987.33,5.09,Very Low
ATQCUS2062,Apparel,10738,Low,20096,894.83,4.45,Very Low
ATQCUS2063,Apparel,10363,Low,19540,863.58,4.42,Very Low
ATQCUS2064,Apparel,15747,Low,36870,1312.25,3.56,Very Low
ATQCUS2065,Apparel,12090,Low,17487,1007.5,5.76,Low
ATQCUS2066,Apparel,8928,Low,26048,744.0,2.86,Very Low
ATQCUS2067,Apparel,9353,Low,25911,779.42,3.01,Very Low
ATQCUS2068,Apparel,25288,Low,31218,2107.33,6.75,Low
ATQCUS2069,Apparel,24322,Low,32846,2026.83,6.17,Low
ATQCUS2070,Apparel,25308,Low,32898,2109.0,6.41,Low
ATQCUS2071,Apparel,24765,Low,32447,2063.75,6.36,Low
ATQCUS2072,Apparel,25099,Low,32044,2091.58,6.53,Low
ATQCUS2073,Apparel,25658,Low,32916,2138.17,6.5,Low
ATQCUS2074,Apparel,13420,Low,20542,1118.33,5.44,Low
ATQCUS2075,Apparel,15000,Low,19204,1250.0,6.51,Low
ATQCUS2076,Apparel,19572,Low,36575,1631.0,4.46,Very Low
ATQCUS2077,Apparel,11826,Low,17594,985.5,5.6,Low
ATQCUS2078,Apparel,12811,Low,27326,1067.58,3.91,Very Low
ATQCUS2079,Health & Wellness,37495,High,40042,3124.58,7.8,High
ATQCUS2080,Groceries,38489,High,40331,3207.42,7.95,High
ATQCUS2081,Travel,32971,High,40125,2747.58,6.85,Low
ATQCUS2082,Bills,35383,High,41850,2948.58,7.05,High
ATQCUS2083,Travel,38691,High,43966,3224.25,7.33,High
ATQCUS2084,Health & Wellness,33800,High,42536,2816.67,6.62,Low
ATQCUS2085,Bills,33321,High,41209,2776.75,6.74,Low
ATQCUS2086,Travel,40825,High,41516,3402.08,8.19,High
ATQCUS2087,Bills,31989,High,40440,2665.75,6.59,Low
ATQCUS2088,Travel,35880,High,40528,2990.0,7.38,High
ATQCUS2089,Groceries,40900,High,41780,3408.33,8.16,High
ATQCUS2090,Bills,34255,High,39832,2854.58,7.17,High
ATQCUS2091,Bills,43212,High,43104,3601.0,8.35,High
ATQCUS2092,Bills,36899,High,40430,3074.92,7.61,High
ATQCUS2093,Bills,33100,High,40224,2758.33,6.86,Low
ATQCUS2094,Bills,37132,High,41060,3094.33,7.54,High
ATQCUS2095,Health & Wellness,41359,High,43302,3446.58,7.96,High
ATQCUS2096,Health & Wellness,37593,High,41558,3132.75,7.54,High
ATQCUS2097,Bills,40147,High,43179,3345.58,7.75,High
ATQCUS2098,Travel,35586,High,40782,2965.5,7.27,High
ATQCUS2099,Bills,38331,High,39346,3194.25,8.12,High
ATQCUS2100,Bills,39478,High,39764,3289.83,8.27,High
ATQCUS2101,Travel,35976,High,42106,2998.0,7.12,High
ATQCUS2102,Travel,38497,High,41820,3208.08,7.67,High
ATQCUS2103,Bills,34606,High,40660,2883.83,7.09,High
ATQCUS2104,Health & Wellness,34901,High,39090,2908.42,7.44,High
ATQCUS2105,Travel,36706,High,40187,3058.83,7.61,High
ATQCUS2106,Health & Wellness,32118,High,39801,2676.5,6.72,Low
ATQCUS2107,Bills,38828,High,41402,3235.67,7.82,High
ATQCUS2108,Travel,37139,High,40714,3094.92,7.6,High
ATQCUS2109,Health & Wellness,34798,High,39301,2899.83,7.38,High
ATQCUS2110,Health & Wellness,32849,High,40771,2737.42,6.71,Low
ATQCUS2111,Bills,34461,High,40888,2871.75,7.02,High
ATQCUS2112,Bills,40724,High,43625,3393.67,7.78,High
ATQCUS2113,Health & Wellness,41318,High,42420,3443.17,8.12,High
ATQCUS2114,Health & Wellness,34295,High,39752,2857.92,7.19,High
ATQCUS2115,Bills,32590,High,44280,2715.83,6.13,Low
ATQCUS2116,Travel,16569,Low,24432,1380.75,5.65,Low
ATQCUS2117,Bills,20207,Low,25026,1683.92,6.73,Low
ATQCUS2118,Travel,19622,Low,25512,1635.17,6.41,Low
ATQCUS2119,Travel,18198,Low,26252,1516.5,5.78,Low
ATQCUS2120,Bills,18867,Low,23986,1572.25,6.55,Low
ATQCUS2121,Bills,24399,Low,26417,2033.25,7.7,High
ATQCUS2122,Health & Wellness,17049,Low,25578,1420.75,5.55,Low
ATQCUS2123,Travel,17764,Low,24217,1480.33,6.11,Low
ATQCUS2124,Health & Wellness,18326,Low,27709,1527.17,5.51,Low
ATQCUS2125,Bills,19834,Low,26780,1652.83,6.17,Low
ATQCUS2126,Health & Wellness,18926,Low,25356,1577.17,6.22,Low
ATQCUS2127,Bills,21842,Low,27982,1820.17,6.5,Low
ATQCUS2128,Bills,17322,Low,25012,1443.5,5.77,Low
ATQCUS2129,Bills,20179,Low,25972,1681.58,6.47,Low
ATQCUS2130,Travel,18995,Low,26536,1582.92,5.97,Low
ATQCUS2131,Bills,17503,Low,25516,1458.58,5.72,Low
ATQCUS2132,Travel,17544,Low,25027,1462.0,5.84,Low
ATQCUS2133,Health & Wellness,18838,Low,25714,1569.83,6.1,Low
ATQCUS2134,Health & Wellness,19112,Low,26494,1592.67,6.01,Low
ATQCUS2135,Bills,20569,Low,25798,1714.08,6.64,Low
ATQCUS2136,Travel,19024,Low,24694,1585.33,6.42,Low
ATQCUS2137,Travel,17123,Low,25818,1426.92,5.53,Low
ATQCUS2138,Bills,18043,Low,26659,1503.58,5.64,Low
ATQCUS2139,Bills,19908,Low,25801,1659.0,6.43,Low
ATQCUS2140,Health & Wellness,21312,Low,27243,1776.0,6.52,Low
ATQCUS2141,Bills,19177,Low,26685,1598.08,5.99,Low
ATQCUS2142,Bills,25522,High,44628,2126.83,4.77,Very Low
ATQCUS2143,Health & Wellness,23167,High,43744,1930.58,4.41,Very Low
ATQCUS2144,Health & Wellness,24998,High,45618,2083.17,4.57,Very Low
ATQCUS2145,Health & Wellness,27663,High,48018,2305.25,4.8,Very Low
ATQCUS2146,Health & Wellness,24877,High,42831,2073.08,4.84,Very Low
ATQCUS2147,Health & Wellness,28844,High,45916,2403.67,5.23,Very Low
ATQCUS2148,Travel,25609,High,43374,2134.08,4.92,Very Low
ATQCUS2149,Bills,27085,High,44894,2257.08,5.03,Very Low
ATQCUS2150,Bills,30362,High,48862,2530.17,5.18,Very Low
ATQCUS2151,Travel,29350,High,47572,2445.83,5.14,Very Low
ATQCUS2152,Travel,18882,Low,24049,1573.5,6.54,Low
ATQCUS2153,Travel,17423,Low,22628,1451.92,6.42,Low
ATQCUS2154,Bills,20375,Low,23774,1697.92,7.14,High
ATQCUS2155,Health & Wellness,16433,Low,23778,1369.42,5.76,Low
ATQCUS2156,Health & Wellness,19102,Low,24144,1591.83,6.59,Low
ATQCUS2157,Travel,19252,Low,23522,1604.33,6.82,Low
ATQCUS2158,Bills,18278,Low,23093,1523.17,6.6,Low
ATQCUS2159,Travel,17330,Low,22866,1444.17,6.32,Low
ATQCUS2160,Travel,17326,Low,23679,1443.83,6.1,Low
ATQCUS2161,Health & Wellness,20171,Low,23796,1680.92,7.06,High
ATQCUS2162,Bills,18425,Low,24942,1535.42,6.16,Low
ATQCUS2163,Health & Wellness,16869,Low,23228,1405.75,6.05,Low
ATQCUS2164,Travel,18438,Low,23146,1536.5,6.64,Low
ATQCUS2165,Health & Wellness,18612,Low,23765,1551.0,6.53,Low
ATQCUS2166,Travel,19172,Low,34676,1597.67,4.61,Very Low
ATQCUS2167,Health & Wellness,17301,Low,35053,1441.75,4.11,Very Low
ATQCUS2168,Bills,18232,Low,34657,1519.33,4.38,Very Low
ATQCUS2169,Travel,18977,Low,35671,1581.42,4.43,Very Low
ATQCUS2170,Bills,20232,Low,36296,1686.0,4.65,Very Low
ATQCUS2171,Health & Wellness,18401,Low,34405,1533.42,4.46,Very Low
ATQCUS2172,Health & Wellness,17556,Low,34020,1463.0,4.3,Very Low
ATQCUS2173,Health & Wellness,18124,Low,36050,1510.33,4.19,Very Low
ATQCUS2174,Health & Wellness,16533,Low,34601,1377.75,3.98,Very Low
ATQCUS2175,Bills,18728,Low,35820,1560.67,4.36,Very Low
ATQCUS2176,Health & Wellness,17815,Low,34812,1484.58,4.26,Very Low
ATQCUS2177,Travel,17003,Low,34464,1416.92,4.11,Very Low
ATQCUS2178,Health & Wellness,16955,Low,33560,1412.92,4.21,Very Low
ATQCUS2179,Bills,18251,Low,35536,1520.92,4.28,Very Low
ATQCUS2180,Health & Wellness,17362,Low,35299,1446.83,4.1,Very Low
ATQCUS2181,Health & Wellness,31705,High,39520,2642.08,6.69,Low
ATQCUS2182,Travel,30895,High,39302,2574.58,6.55,Low
ATQCUS2183,Health & Wellness,30229,High,40653,2519.08,6.2,Low
ATQCUS2184,Health & Wellness,35113,High,40598,2926.08,7.21,High
ATQCUS2185,Travel,32798,High,42038,2733.17,6.5,Low
ATQCUS2186,Health & Wellness,36721,High,42352,3060.08,7.23,High
ATQCUS2187,Travel,33449,High,41209,2787.42,6.76,Low
ATQCUS2188,Travel,32761,High,40394,2730.08,6.76,Low
ATQCUS2189,Bills,36546,High,40917,3045.5,7.44,High
ATQCUS2190,Travel,32544,High,41458,2712.0,6.54,Low
ATQCUS2191,Health & Wellness,34687,High,40388,2890.58,7.16,High
ATQCUS2192,Health & Wellness,31587,High,40642,2632.25,6.48,Low
ATQCUS2193,Bills,37598,High,42890,3133.17,7.31,High
ATQCUS2194,Health & Wellness,33833,High,42718,2819.42,6.6,Low
ATQCUS2195,Travel,34291,High,40842,2857.58,7.0,High
ATQCUS2196,Travel,36301,High,41327,3025.08,7.32,High
ATQCUS2197,Bills,31050,High,41199,2587.5,6.28,Low
ATQCUS2198,Bills,34951,High,39691,2912.58,7.34,High
ATQCUS2199,Travel,37849,High,42566,3154.08,7.41,High
ATQCUS2200,Bills,32696,High,39148,2724.67,6.96,High
ATQCUS2201,Bills,31122,High,41088,2593.5,6.31,Low
ATQCUS2202,Travel,30049,High,39754,2504.08,6.3,Low
ATQCUS2203,Bills,34164,High,41387,2847.0,6.88,Low
ATQCUS2204,Bills,36198,High,43856,3016.5,6.88,Low
ATQCUS2205,Health & Wellness,31668,High,42913,2639.0,6.15,Low
ATQCUS2206,Health & Wellness,37965,High,42442,3163.75,7.45,High
ATQCUS2207,Travel,35526,High,42536,2960.5,6.96,High
ATQCUS2208,Health & Wellness,38197,High,42215,3183.08,7.54,High
ATQCUS2209,Bills,34554,High,42069,2879.5,6.84,Low
ATQCUS2210,Bills,31424,High,39400,2618.67,6.65,Low
ATQCUS2211,Bills,34027,High,40992,2835.58,6.92,High
ATQCUS2212,Health & Wellness,31612,High,41243,2634.33,6.39,Low
ATQCUS2213,Travel,34295,High,40866,2857.92,6.99,High
ATQCUS2214,Health & Wellness,32900,High,41924,2741.67,6.54,Low
ATQCUS2215,Travel,39191,High,42803,3265.92,7.63,High
ATQCUS2216,Travel,35474,High,43770,2956.17,6.75,Low
ATQCUS2217,Health & Wellness,34813,High,42506,2901.08,6.83,Low
ATQCUS2218,Bills,36858,High,42498,3071.5,7.23,High
ATQCUS2219,Bills,35855,High,42781,2987.92,6.98,High
ATQCUS2220,Bills,35468,High,41654,2955.67,7.1,High
ATQCUS2221,Travel,33296,High,42184,2774.67,6.58,Low
ATQCUS2222,Bills,19334,Low,26540,1611.17,6.07,Low
ATQCUS2223,Travel,18474,Low,26521,1539.5,5.8,Low
ATQCUS2224,Travel,16807,Low,26064,1400.58,5.37,Low
ATQCUS2225,Health & Wellness,15304,Low,24879,1275.33,5.13,Very Low
ATQCUS2226,Bills,18145,Low,25915,1512.08,5.83,Low
ATQCUS2227,Bills,16373,Low,25513,1364.42,5.35,Low
ATQCUS2228,Travel,17330,Low,26267,1444.17,5.5,Low
ATQCUS2229,Bills,17972,Low,24607,1497.67,6.09,Low
ATQCUS2230,Bills,16877,Low,24828,1406.42,5.66,Low
ATQCUS2231,Travel,14579,Low,24680,1214.92,4.92,Very Low
ATQCUS2232,Bills,20249,Low,27683,1687.42,6.1,Low
ATQCUS2233,Travel,16974,Low,26527,1414.5,5.33,Low
ATQCUS2234,Travel,17306,Low,27538,1442.17,5.24,Very Low
ATQCUS2235,Travel,15683,Low,24357,1306.92,5.37,Low
ATQCUS2236,Bills,14863,Low,25879,1238.58,4.79,Very Low
ATQCUS2237,Bills,17259,Low,24682,1438.25,5.83,Low
ATQCUS2238,Travel,18221,Low,26012,1518.42,5.84,Low
ATQCUS2239,Health & Wellness,15486,Low,26258,1290.5,4.91,Very Low
ATQCUS2240,Health & Wellness,16272,Low,25204,1356.0,5.38,Low
ATQCUS2241,Bills,19220,Low,27514,1601.67,5.82,Low
ATQCUS2242,Bills,15960,Low,26073,1330.0,5.1,Very Low
ATQCUS2243,Health & Wellness,18279,Low,26438,1523.25,5.76,Low
ATQCUS2244,Travel,24355,High,45199,2029.58,4.49,Very Low
ATQCUS2245,Bills,25112,High,49106,2092.67,4.26,Very Low
ATQCUS2246,Travel,21914,High,45129,1826.17,4.05,Very Low
ATQCUS2247,Travel,24172,High,44193,2014.33,4.56,Very Low
ATQCUS2248,Travel,25456,High,47286,2121.33,4.49,Very Low
ATQCUS2249,Bills,22027,High,46144,1835.58,3.98,Very Low
ATQCUS2250,Travel,24504,High,45648,2042.0,4.47,Very Low
ATQCUS2251,Travel,16227,Low,23386,1352.25,5.78,Low
ATQCUS2252,Travel,16166,Low,23298,1347.17,5.78,Low
ATQCUS2253,Travel,17447,Low,23399,1453.92,6.21,Low
ATQCUS2254,Bills,18296,Low,24984,1524.67,6.1,Low
ATQCUS2255,Bills,17477,Low,24768,1456.42,5.88,Low
ATQCUS2256,Travel,15890,Low,22488,1324.17,5.89,Low
ATQCUS2257,Health & Wellness,18968,Low,22889,1580.67,6.91,High
ATQCUS2258,Bills,17050,Low,24024,1420.83,5.91,Low
ATQCUS2259,Travel,14713,Low,23225,1226.08,5.28,Very Low
ATQCUS2260,Bills,16731,Low,22197,1394.25,6.28,Low
ATQCUS2261,Health & Wellness,16745,Low,24388,1395.42,5.72,Low
ATQCUS2262,Health & Wellness,17702,Low,24220,1475.17,6.09,Low
ATQCUS2263,Bills,14345,Low,33542,1195.42,3.56,Very Low
ATQCUS2264,Bills,16367,Low,35550,1363.92,3.84,Very Low
ATQCUS2265,Travel,16114,Low,33361,1342.83,4.03,Very Low
ATQCUS2266,Health & Wellness,16500,Low,34288,1375.0,4.01,Very Low
ATQCUS2267,Health & Wellness,15256,Low,34014,1271.33,3.74,Very Low
ATQCUS2268,Bills,16018,Low,34138,1334.83,3.91,Very Low
ATQCUS2269,Health & Wellness,16922,Low,34862,1410.17,4.05,Very Low
ATQCUS2270,Travel,16183,Low,34191,1348.58,3.94,Very Low
ATQCUS2271,Travel,16148,Low,34386,1345.67,3.91,Very Low
ATQCUS2272,Bills,16845,Low,34505,1403.75,4.07,Very Low
ATQCUS2273,Health & Wellness,32366,High,42560,2697.17,6.34,Low
ATQCUS2274,Bills,35996,High,42435,2999.67,7.07,High
ATQCUS2275,Health & Wellness,30148,High,42649,2512.33,5.89,Low
ATQCUS2276,Travel,27356,High,39482,2279.67,5.77,Low
ATQCUS2277,Travel,30462,High,40960,2538.5,6.2,Low
ATQCUS2278,Travel,33706,High,40557,2808.83,6.93,High
ATQCUS2279,Bills,30346,High,42040,2528.83,6.02,Low
ATQCUS2280,Bills,36035,High,40850,3002.92,7.35,High
ATQCUS2281,Health & Wellness,29847,High,40698,2487.25,6.11,Low
ATQCUS2282,Bills,29007,High,40556,2417.25,5.96,Low
ATQCUS2283,Health & Wellness,29594,High,40021,2466.17,6.16,Low
ATQCUS2284,Travel,33041,High,41765,2753.42,6.59,Low
ATQCUS2285,Bills,31122,High,42084,2593.5,6.16,Low
ATQCUS2286,Travel,30118,High,39985,2509.83,6.28,Low
ATQCUS2287,Travel,29205,High,39912,2433.75,6.1,Low
ATQCUS2288,Travel,31087,High,40184,2590.58,6.45,Low
ATQCUS2289,Travel,31555,High,43841,2629.58,6.0,Low
ATQCUS2290,Health & Wellness,31370,High,41448,2614.17,6.31,Low
ATQCUS2291,Bills,31961,High,42613,2663.42,6.25,Low
ATQCUS2292,Travel,28647,High,42018,2387.25,5.68,Low
ATQCUS2293,Bills,30065,High,39412,2505.42,6.36,Low
ATQCUS2294,Travel,33894,High,43550,2824.5,6.49,Low
ATQCUS2295,Bills,29084,High,41028,2423.67,5.91,Low
ATQCUS2296,Bills,31769,High,39731,2647.42,6.66,Low
ATQCUS2297,Health & Wellness,30338,High,42714,2528.17,5.92,Low
ATQCUS2298,Bills,33056,High,41054,2754.67,6.71,Low
ATQCUS2299,Health & Wellness,17742,Low,25683,1478.5,5.76,Low
ATQCUS2300,Bills,16737,Low,27252,1394.75,5.12,Very Low
ATQCUS2301,Health & Wellness,15716,Low,25634,1309.67,5.11,Very Low
ATQCUS2302,Health & Wellness,17644,Low,25736,1470.33,5.71,Low
ATQCUS2303,Bills,18325,Low,27532,1527.08,5.55,Low
ATQCUS2304,Bills,15267,Low,25368,1272.25,5.02,Very Low
ATQCUS2305,Health & Wellness,16688,Low,24330,1390.67,5.72,Low
ATQCUS2306,Bills,15189,Low,26032,1265.75,4.86,Very Low
ATQCUS2307,Bills,18184,Low,26172,1515.33,5.79,Low
ATQCUS2308,Bills,16344,Low,26575,1362.0,5.13,Very Low
ATQCUS2309,Health & Wellness,16591,Low,23854,1382.58,5.8,Low
ATQCUS2310,Health & Wellness,16805,Low,26302,1400.42,5.32,Very Low
ATQCUS2311,Travel,18455,Low,26509,1537.92,5.8,Low
ATQCUS2312,Travel,15237,Low,24051,1269.75,5.28,Very Low
ATQCUS2313,Bills,15741,Low,26537,1311.75,4.94,Very Low
ATQCUS2314,Health & Wellness,17141,Low,25977,1428.42,5.5,Low
ATQCUS2315,Bills,16058,Low,26051,1338.17,5.14,Very Low
ATQCUS2316,Travel,24702,High,46079,2058.5,4.47,Very Low
ATQCUS2317,Bills,22809,High,48040,1900.75,3.96,Very Low
ATQCUS2318,Bills,23288,High,44143,1940.67,4.4,Very Low
ATQCUS2319,Health & Wellness,25445,High,47283,2120.42,4.48,Very Low
ATQCUS2320,Travel,21474,High,42522,1789.5,4.21,Very Low
ATQCUS2321,Health & Wellness,24377,High,46678,2031.42,4.35,Very Low
ATQCUS2322,Travel,24989,High,46798,2082.42,4.45,Very Low
ATQCUS2323,Health & Wellness,19954,High,43254,1662.83,3.84,Very Low
ATQCUS2324,Travel,13927,Low,23006,1160.58,5.04,Very Low
ATQCUS2325,Bills,15893,Low,22612,1324.42,5.86,Low
ATQCUS2326,Health & Wellness,15118,Low,23305,1259.83,5.41,Low
ATQCUS2327,Bills,15157,Low,22633,1263.08,5.58,Low
ATQCUS2328,Health & Wellness,16097,Low,24204,1341.42,5.54,Low
ATQCUS2329,Bills,16740,Low,23147,1395.0,6.03,Low
ATQCUS2330,Groceries,15272,Low,22523,1272.67,5.65,Low
ATQCUS2331,Health & Wellness,13608,Low,24070,1134.0,4.71,Very Low
ATQCUS2332,Health & Wellness,14992,Low,23492,1249.33,5.32,Very Low
ATQCUS2333,Health & Wellness,18138,Low,23436,1511.5,6.45,Low
ATQCUS2334,Travel,15684,Low,24899,1307.0,5.25,Very Low
ATQCUS2335,Health & Wellness,15378,Low,22744,1281.5,5.63,Low
ATQCUS2336,Bills,16103,Low,23268,1341.92,5.77,Low
ATQCUS2337,Travel,15947,Low,24000,1328.92,5.54,Low
ATQCUS2338,Travel,14532,Low,34594,1211.0,3.5,Very Low
ATQCUS2339,Health & Wellness,13974,Low,33559,1164.5,3.47,Very Low
ATQCUS2340,Travel,14277,Low,34691,1189.75,3.43,Very Low
ATQCUS2341,Health & Wellness,15059,Low,36226,1254.92,3.46,Very Low
ATQCUS2342,Travel,14609,Low,33875,1217.42,3.59,Very Low
ATQCUS2343,Health & Wellness,14931,Low,36563,1244.25,3.4,Very Low
ATQCUS2344,Travel,14689,Low,34233,1224.08,3.58,Very Low
ATQCUS2345,Travel,16847,Low,34927,1403.92,4.02,Very Low
ATQCUS2346,Bills,15511,Low,36391,1292.58,3.55,Very Low
ATQCUS2347,Health & Wellness,13268,Low,33424,1105.67,3.31,Very Low
ATQCUS2348,Bills,15175,Low,36436,1264.58,3.47,Very Low
ATQCUS2349,Bills,13492,Low,33471,1124.33,3.36,Very Low
ATQCUS2350,Travel,15915,Low,35140,1326.25,3.77,Very Low
ATQCUS2351,Health & Wellness,16444,Low,35879,1370.33,3.82,Very Low
ATQCUS2352,Bills,24049,High,43215,2004.08,4.64,Very Low
ATQCUS2353,Bills,19443,High,40997,1620.25,3.95,Very Low
ATQCUS2354,Health & Wellness,23975,High,43840,1997.92,4.56,Very Low
ATQCUS2355,Bills,20709,High,39864,1725.75,4.33,Very Low
ATQCUS2356,Travel,22695,High,39442,1891.25,4.8,Very Low
ATQCUS2357,Travel,20722,High,39147,1726.83,4.41,Very Low
ATQCUS2358,Bills,21940,High,42600,1828.33,4.29,Very Low
ATQCUS2359,Bills,23797,High,42396,1983.08,4.68,Very Low
ATQCUS2360,Health & Wellness,26221,High,41317,2185.08,5.29,Very Low
ATQCUS2361,Health & Wellness,22640,High,41642,1886.67,4.53,Very Low
ATQCUS2362,Health & Wellness,19188,High,39864,1599.0,4.01,Very Low
ATQCUS2363,Bills,22840,High,40418,1903.33,4.71,Very Low
ATQCUS2364,Health & Wellness,24236,High,42033,2019.67,4.8,Very Low
ATQCUS2365,Bills,20927,High,41825,1743.92,4.17,Very Low
ATQCUS2366,Travel,21223,High,41435,1768.58,4.27,Very Low
ATQCUS2367,Travel,20938,High,39492,1744.83,4.42,Very Low
ATQCUS2368,Bills,21557,High,39293,1796.42,4.57,Very Low
ATQCUS2369,Travel,23178,High,41787,1931.5,4.62,Very Low
ATQCUS2370,Bills,23342,High,40544,1945.17,4.8,Very Low
ATQCUS2371,Travel,23095,High,44155,1924.58,4.36,Very Low
ATQCUS2372,Travel,19944,High,39348,1662.0,4.22,Very Low
ATQCUS2373,Travel,19424,High,42958,1618.67,3.77,Very Low
ATQCUS2374,Health & Wellness,21018,High,42470,1751.5,4.12,Very Low
ATQCUS2375,Travel,22879,High,43091,1906.58,4.42,Very Low
ATQCUS2376,Travel,21414,High,41248,1784.5,4.33,Very Low
ATQCUS2377,Bills,22342,High,40760,1861.83,4.57,Very Low
ATQCUS2378,Bills,22544,High,42238,1878.67,4.45,Very Low
ATQCUS2379,Bills,23629,High,41889,1969.08,4.7,Very Low
ATQCUS2380,Health & Wellness,22905,High,42847,1908.75,4.45,Very Low
ATQCUS2381,Bills,21984,High,42025,1832.0,4.36,Very Low
ATQCUS2382,Health & Wellness,22885,High,43520,1907.08,4.38,Very Low
ATQCUS2383,Bills,22303,High,40461,1858.58,4.59,Very Low
ATQCUS2384,Bills,23107,High,42869,1925.58,4.49,Very Low
ATQCUS2385,Health & Wellness,21588,High,41708,1799.0,4.31,Very Low
ATQCUS2386,Health & Wellness,23193,High,41087,1932.75,4.7,Very Low
ATQCUS2387,Bills,23911,High,43237,1992.58,4.61,Very Low
ATQCUS2388,Travel,21492,High,40574,1791.0,4.41,Very Low
ATQCUS2389,Bills,24041,High,42836,2003.42,4.68,Very Low
ATQCUS2390,Travel,10854,Low,24245,904.5,3.73,Very Low
ATQCUS2391,Bills,13089,Low,25911,1090.75,4.21,Very Low
ATQCUS2392,Travel,11783,Low,26331,981.92,3.73,Very Low
ATQCUS2393,Health & Wellness,10741,Low,25574,895.08,3.5,Very Low
ATQCUS2394,Health & Wellness,10948,Low,25622,912.33,3.56,Very Low
ATQCUS2395,Health & Wellness,10483,Low,25346,873.58,3.45,Very Low
ATQCUS2396,Health & Wellness,12271,Low,25129,1022.58,4.07,Very Low
ATQCUS2397,Bills,11098,Low,26679,924.83,3.47,Very Low
ATQCUS2398,Bills,11377,Low,27033,948.08,3.51,Very Low
ATQCUS2399,Health & Wellness,11344,Low,25941,945.33,3.64,Very Low
ATQCUS2400,Travel,12955,Low,27057,1079.58,3.99,Very Low
ATQCUS2401,Travel,10942,Low,25802,911.83,3.53,Very Low
ATQCUS2402,Bills,12153,Low,25096,1012.75,4.04,Very Low
ATQCUS2403,Travel,11916,Low,26393,993.0,3.76,Very Low
ATQCUS2404,Health & Wellness,13061,Low,27929,1088.42,3.9,Very Low
ATQCUS2405,Bills,13563,Low,25257,1130.25,4.47,Very Low
ATQCUS2406,Travel,11078,Low,26210,923.17,3.52,Very Low
ATQCUS2407,Travel,11267,Low,27693,938.92,3.39,Very Low
ATQCUS2408,Health & Wellness,11864,Low,27566,988.67,3.59,Very Low
ATQCUS2409,Bills,10065,Low,24208,838.75,3.46,Very Low
ATQCUS2410,Travel,11628,Low,26478,969.0,3.66,Very Low
ATQCUS2411,Health & Wellness,9260,Low,25082,771.67,3.08,Very Low
ATQCUS2412,Bills,12143,Low,26481,1011.92,3.82,Very Low
ATQCUS2413,Travel,10614,Low,26626,884.5,3.32,Very Low
ATQCUS2414,Health & Wellness,11330,Low,24998,944.17,3.78,Very Low
ATQCUS2415,Travel,12092,Low,24928,1007.67,4.04,Very Low
ATQCUS2416,Travel,10846,Low,26206,903.83,3.45,Very Low
ATQCUS2417,Bills,11078,Low,27395,923.17,3.37,Very Low
ATQCUS2418,Bills,9859,Low,24492,821.58,3.35,Very Low
ATQCUS2419,Health & Wellness,13761,High,43808,1146.75,2.62,Very Low
ATQCUS2420,Travel,15712,High,44170,1309.33,2.96,Very Low
ATQCUS2421,Travel,14261,High,47026,1188.42,2.53,Very Low
ATQCUS2422,Travel,15194,High,46099,1266.17,2.75,Very Low
ATQCUS2423,Bills,13801,High,43788,1150.08,2.63,Very Low
ATQCUS2424,Travel,15324,High,46786,1277.0,2.73,Very Low
ATQCUS2425,Travel,14567,High,44652,1213.92,2.72,Very Low
ATQCUS2426,Travel,14392,High,43808,1199.33,2.74,Very Low
ATQCUS2427,Travel,17024,High,48746,1418.67,2.91,Very Low
ATQCUS2428,Health & Wellness,11826,Low,24540,985.5,4.02,Very Low
ATQCUS2429,Health & Wellness,12132,Low,24906,1011.0,4.06,Very Low
ATQCUS2430,Travel,9268,Low,22376,772.33,3.45,Very Low
ATQCUS2431,Bills,10533,Low,23592,877.75,3.72,Very Low
ATQCUS2432,Travel,10540,Low,22719,878.33,3.87,Very Low
ATQCUS2433,Travel,11119,Low,23046,926.58,4.02,Very Low
ATQCUS2434,Bills,10478,Low,23451,873.17,3.72,Very Low
ATQCUS2435,Travel,10785,Low,24289,898.75,3.7,Very Low
ATQCUS2436,Health & Wellness,10592,Low,21950,882.67,4.02,Very Low
ATQCUS2437,Travel,10108,Low,21783,842.33,3.87,Very Low
ATQCUS2438,Travel,10702,Low,22352,891.83,3.99,Very Low
ATQCUS2439,Travel,11002,Low,22619,916.83,4.05,Very Low
ATQCUS2440,Travel,11105,Low,34561,925.42,2.68,Very Low
ATQCUS2441,Travel,10280,Low,33020,856.67,2.59,Very Low
ATQCUS2442,Bills,11553,Low,36383,962.75,2.65,Very Low
ATQCUS2443,Travel,10950,Low,35000,912.5,2.61,Very Low
